,Dataset,Task,Region,Predicted vs. Observed Evoked Responses
3497,N&N,PressOrdHard,Pallidus,0.1657051500276893
3498,N&N,PressOrdHard,Putamen,0.07293264852522707
3499,N&N,PressOrdHard,Thalamus,0.29384610333625666
3500,N&N,PressOrdHard,Uniformed Evoked Model,0.1814142717066184
3501,N&N,PressRight,7Networks_LH_Vis_1,0.17355406914200758
3502,N&N,PressRight,7Networks_LH_Vis_2,0.5169606537631828
3503,N&N,PressRight,7Networks_LH_Vis_3,0.38582243321754284
3504,N&N,PressRight,7Networks_LH_Vis_4,0.5428942803024982
3505,N&N,PressRight,7Networks_LH_Vis_5,0.46420251484029906
3506,N&N,PressRight,7Networks_LH_Vis_6,0.26760138910067316
3507,N&N,PressRight,7Networks_LH_Vis_7,0.41995865021141926
3508,N&N,PressRight,Caudate,0.21043588285160617
3509,N&N,PressRight,Hippocampus,0.08360420087224234
3510,N&N,PressRight,Null Model,0.004345639845630171
3511,N&N,PressRight,Pallidus,0.05500948307983814
3512,N&N,PressRight,Putamen,0.08299056025235867
3513,N&N,PressRight,Thalamus,0.19648396799274584
3514,N&N,PressRight,Uniformed Evoked Model,-0.16765611299560157
3515,N&N,PropLogic,7Networks_LH_Vis_1,0.003111102546461552
3516,N&N,PropLogic,7Networks_LH_Vis_2,0.12780651148362618
3517,N&N,PropLogic,7Networks_LH_Vis_3,0.06985723766924873
3518,N&N,PropLogic,7Networks_LH_Vis_4,0.1805232905460533
3519,N&N,PropLogic,7Networks_LH_Vis_5,0.09600026503575236
3520,N&N,PropLogic,7Networks_LH_Vis_6,0.04767692379218246
3521,N&N,PropLogic,7Networks_LH_Vis_7,0.17976418988729115
3522,N&N,PropLogic,Caudate,-0.012305749049392342
3523,N&N,PropLogic,Hippocampus,0.04546427217776214
3524,N&N,PropLogic,Null Model,0.027019294681982386
3525,N&N,PropLogic,Pallidus,-0.003604590127360604
3526,N&N,PropLogic,Putamen,0.10187261365830284
3527,N&N,PropLogic,Thalamus,0.20628337362838278
3528,N&N,PropLogic,Uniformed Evoked Model,-0.04605486605208423
3529,N&N,RateBeautyMov,7Networks_LH_Vis_1,0.04080711737054857
3530,N&N,RateBeautyMov,7Networks_LH_Vis_2,0.2404640257547137
3531,N&N,RateBeautyMov,7Networks_LH_Vis_3,-0.009858030056126897
3532,N&N,RateBeautyMov,7Networks_LH_Vis_4,0.2727986499059669
3533,N&N,RateBeautyMov,7Networks_LH_Vis_5,0.17748302578181507
3534,N&N,RateBeautyMov,7Networks_LH_Vis_6,0.1256022644728214
3535,N&N,RateBeautyMov,7Networks_LH_Vis_7,0.04539926115775859
3536,N&N,RateBeautyMov,Caudate,0.1387339688303211
3537,N&N,RateBeautyMov,Hippocampus,0.1457337242989383
3538,N&N,RateBeautyMov,Null Model,0.1018515298231224
3539,N&N,RateBeautyMov,Pallidus,0.11878917397712106
3540,N&N,RateBeautyMov,Putamen,0.1935730934947021
3541,N&N,RateBeautyMov,Thalamus,0.2865248766629234
3542,N&N,RateBeautyMov,Uniformed Evoked Model,-0.03381727537445022
3543,N&N,RateBeautyPic,7Networks_LH_Vis_1,0.29762768780527576
3544,N&N,RateBeautyPic,7Networks_LH_Vis_2,0.37031878881481234
3545,N&N,RateBeautyPic,7Networks_LH_Vis_3,0.41969677257840204
3546,N&N,RateBeautyPic,7Networks_LH_Vis_4,0.34446250244471005
3547,N&N,RateBeautyPic,7Networks_LH_Vis_5,0.4748514728840423
3548,N&N,RateBeautyPic,7Networks_LH_Vis_6,0.39275305914042935
3549,N&N,RateBeautyPic,7Networks_LH_Vis_7,0.18114535672023344
3550,N&N,RateBeautyPic,Caudate,0.06068757456840793
3551,N&N,RateBeautyPic,Hippocampus,0.10945225389237369
3552,N&N,RateBeautyPic,Null Model,0.07071840286116883
3553,N&N,RateBeautyPic,Pallidus,0.033646150820809635
3554,N&N,RateBeautyPic,Putamen,0.2614657462668718
3555,N&N,RateBeautyPic,Thalamus,0.13768488228495523
3556,N&N,RateBeautyPic,Uniformed Evoked Model,0.07207955490965391
3557,N&N,RateBeautySound,7Networks_LH_Vis_1,0.07355679919104498
3558,N&N,RateBeautySound,7Networks_LH_Vis_2,0.11191857059912096
3559,N&N,RateBeautySound,7Networks_LH_Vis_3,0.10918044387122607
3560,N&N,RateBeautySound,7Networks_LH_Vis_4,0.07805772662487474
3561,N&N,RateBeautySound,7Networks_LH_Vis_5,0.0726433632512616
3562,N&N,RateBeautySound,7Networks_LH_Vis_6,0.09082490378738582
3563,N&N,RateBeautySound,7Networks_LH_Vis_7,0.14467377492869468
3564,N&N,RateBeautySound,Caudate,0.11551812756256584
3565,N&N,RateBeautySound,Hippocampus,0.06927746312867733
3566,N&N,RateBeautySound,Null Model,0.10614193648108118
3567,N&N,RateBeautySound,Pallidus,0.10217259445434594
3568,N&N,RateBeautySound,Putamen,0.1355567764207409
3569,N&N,RateBeautySound,Thalamus,0.22097793378226202
3570,N&N,RateBeautySound,Uniformed Evoked Model,-0.20698244755232123
3571,N&N,RateConfidence,7Networks_LH_Vis_1,0.4001503788902278
3572,N&N,RateConfidence,7Networks_LH_Vis_2,0.5533666358840936
3573,N&N,RateConfidence,7Networks_LH_Vis_3,0.43313179091584647
3574,N&N,RateConfidence,7Networks_LH_Vis_4,0.5894484989243284
3575,N&N,RateConfidence,7Networks_LH_Vis_5,0.558115409134246
3576,N&N,RateConfidence,7Networks_LH_Vis_6,-0.027922746890792344
3577,N&N,RateConfidence,7Networks_LH_Vis_7,0.4522897317309073
3578,N&N,RateConfidence,Caudate,0.19231781346062518
3579,N&N,RateConfidence,Hippocampus,0.0760988190472978
3580,N&N,RateConfidence,Null Model,0.05379494712859978
3581,N&N,RateConfidence,Pallidus,0.09888145819496245
3582,N&N,RateConfidence,Putamen,0.0460508531861111
3583,N&N,RateConfidence,Thalamus,0.26438751784398823
3584,N&N,RateConfidence,Uniformed Evoked Model,0.03876207495243797
3585,N&N,RateDeliciousMov,7Networks_LH_Vis_1,0.06784057518735016
3586,N&N,RateDeliciousMov,7Networks_LH_Vis_2,0.11507372952509898
3587,N&N,RateDeliciousMov,7Networks_LH_Vis_3,0.1324818024412984
3588,N&N,RateDeliciousMov,7Networks_LH_Vis_4,0.07927537119697649
3589,N&N,RateDeliciousMov,7Networks_LH_Vis_5,0.1083507690463331
3590,N&N,RateDeliciousMov,7Networks_LH_Vis_6,0.10879882425337928
3591,N&N,RateDeliciousMov,7Networks_LH_Vis_7,0.19037089217512615
3592,N&N,RateDeliciousMov,Caudate,0.01874414371004126
3593,N&N,RateDeliciousMov,Hippocampus,0.21615490536071422
3594,N&N,RateDeliciousMov,Null Model,0.06407167785996894
3595,N&N,RateDeliciousMov,Pallidus,0.08501120682009966
3596,N&N,RateDeliciousMov,Putamen,0.21920481017765356
3597,N&N,RateDeliciousMov,Thalamus,0.18321768128400076
3598,N&N,RateDeliciousMov,Uniformed Evoked Model,0.05012608768592305
3599,N&N,RateDeliciousPic,7Networks_LH_Vis_1,0.04612626918504361
3600,N&N,RateDeliciousPic,7Networks_LH_Vis_2,0.16575741682820086
3601,N&N,RateDeliciousPic,7Networks_LH_Vis_3,0.18558886819248854
3602,N&N,RateDeliciousPic,7Networks_LH_Vis_4,0.1296648715421495
3603,N&N,RateDeliciousPic,7Networks_LH_Vis_5,0.26367583819403656
3604,N&N,RateDeliciousPic,7Networks_LH_Vis_6,0.20559093844641432
3605,N&N,RateDeliciousPic,7Networks_LH_Vis_7,0.2747050714511618
3606,N&N,RateDeliciousPic,Caudate,0.07168519217324469
3607,N&N,RateDeliciousPic,Hippocampus,0.045401407747713486
3608,N&N,RateDeliciousPic,Null Model,0.09454464497136857
3609,N&N,RateDeliciousPic,Pallidus,-0.10217949656708221
3610,N&N,RateDeliciousPic,Putamen,0.11155735560512454
3611,N&N,RateDeliciousPic,Thalamus,0.22548910453950424
3612,N&N,RateDeliciousPic,Uniformed Evoked Model,-0.08731175617916885
3613,N&N,RateDisgustMov,7Networks_LH_Vis_1,0.22774386835040691
3614,N&N,RateDisgustMov,7Networks_LH_Vis_2,0.25261981827373803
3615,N&N,RateDisgustMov,7Networks_LH_Vis_3,0.18720340730623955
3616,N&N,RateDisgustMov,7Networks_LH_Vis_4,0.39540618946562467
3617,N&N,RateDisgustMov,7Networks_LH_Vis_5,0.2124721727546108
3618,N&N,RateDisgustMov,7Networks_LH_Vis_6,0.09781369763716335
3619,N&N,RateDisgustMov,7Networks_LH_Vis_7,0.3417993334563181
3620,N&N,RateDisgustMov,Caudate,0.28152892226813814
3621,N&N,RateDisgustMov,Hippocampus,0.20703023523824138
3622,N&N,RateDisgustMov,Null Model,0.08294548271521494
3623,N&N,RateDisgustMov,Pallidus,0.129841199592936
3624,N&N,RateDisgustMov,Putamen,0.2825939535860859
3625,N&N,RateDisgustMov,Thalamus,0.2904501392727008
3626,N&N,RateDisgustMov,Uniformed Evoked Model,-0.1480817722932644
3627,N&N,RateDisgustPic,7Networks_LH_Vis_1,0.48120490850362646
3628,N&N,RateDisgustPic,7Networks_LH_Vis_2,0.6030319229664142
3629,N&N,RateDisgustPic,7Networks_LH_Vis_3,0.49737730788330453
3630,N&N,RateDisgustPic,7Networks_LH_Vis_4,0.6093963952961232
3631,N&N,RateDisgustPic,7Networks_LH_Vis_5,0.6134895455928245
3632,N&N,RateDisgustPic,7Networks_LH_Vis_6,0.32481460985081345
3633,N&N,RateDisgustPic,7Networks_LH_Vis_7,0.4235949341997118
3634,N&N,RateDisgustPic,Caudate,-0.01429381127067275
3635,N&N,RateDisgustPic,Hippocampus,0.06961143268371955
3636,N&N,RateDisgustPic,Null Model,0.05539490427692959
3637,N&N,RateDisgustPic,Pallidus,0.08447577429827803
3638,N&N,RateDisgustPic,Putamen,0.03976140426412181
3639,N&N,RateDisgustPic,Thalamus,0.1969291775006005
3640,N&N,RateDisgustPic,Uniformed Evoked Model,0.014154369386530474
3641,N&N,RateDisgustSound,7Networks_LH_Vis_1,0.21183162836842886
3642,N&N,RateDisgustSound,7Networks_LH_Vis_2,0.38851760388674633
3643,N&N,RateDisgustSound,7Networks_LH_Vis_3,0.3931352091308688
3644,N&N,RateDisgustSound,7Networks_LH_Vis_4,0.46653664046816057
3645,N&N,RateDisgustSound,7Networks_LH_Vis_5,0.39987814200967037
3646,N&N,RateDisgustSound,7Networks_LH_Vis_6,0.1826844898747778
3647,N&N,RateDisgustSound,7Networks_LH_Vis_7,0.32509814745180604
3648,N&N,RateDisgustSound,Caudate,0.09019441636540938
3649,N&N,RateDisgustSound,Hippocampus,0.02199590687532063
3650,N&N,RateDisgustSound,Null Model,0.13473686264752063
3651,N&N,RateDisgustSound,Pallidus,0.09883798702099302
3652,N&N,RateDisgustSound,Putamen,0.14975441507105489
3653,N&N,RateDisgustSound,Thalamus,0.3304049650273876
3654,N&N,RateDisgustSound,Uniformed Evoked Model,0.03154248188547563
3655,N&N,RateHappyMov,7Networks_LH_Vis_1,0.2874127566971621
3656,N&N,RateHappyMov,7Networks_LH_Vis_2,0.5113811524296312
3657,N&N,RateHappyMov,7Networks_LH_Vis_3,0.3787539654942948
3658,N&N,RateHappyMov,7Networks_LH_Vis_4,0.49250351469187253
3659,N&N,RateHappyMov,7Networks_LH_Vis_5,0.5014371022878579
3660,N&N,RateHappyMov,7Networks_LH_Vis_6,0.03147148559146754
3661,N&N,RateHappyMov,7Networks_LH_Vis_7,0.3333491727100771
3662,N&N,RateHappyMov,Caudate,-0.014050164506957901
3663,N&N,RateHappyMov,Hippocampus,0.1503645820044716
3664,N&N,RateHappyMov,Null Model,0.09547837069015046
3665,N&N,RateHappyMov,Pallidus,-0.009107888573893637
3666,N&N,RateHappyMov,Putamen,0.12199865327767179
3667,N&N,RateHappyMov,Thalamus,0.19329249465555987
3668,N&N,RateHappyMov,Uniformed Evoked Model,-0.12610516168801142
3669,N&N,RateHappyPic,7Networks_LH_Vis_1,0.089747466416578
3670,N&N,RateHappyPic,7Networks_LH_Vis_2,0.015109012431969061
3671,N&N,RateHappyPic,7Networks_LH_Vis_3,0.10158184058776175
3672,N&N,RateHappyPic,7Networks_LH_Vis_4,0.12043838715345279
3673,N&N,RateHappyPic,7Networks_LH_Vis_5,0.12891615734064266
3674,N&N,RateHappyPic,7Networks_LH_Vis_6,0.10141087384035456
3675,N&N,RateHappyPic,7Networks_LH_Vis_7,0.21997126399163267
3676,N&N,RateHappyPic,Caudate,0.25213742208914897
3677,N&N,RateHappyPic,Hippocampus,0.036408435692294
3678,N&N,RateHappyPic,Null Model,0.20165814535198454
3679,N&N,RateHappyPic,Pallidus,0.0978264249976127
3680,N&N,RateHappyPic,Putamen,0.21056077876326837
3681,N&N,RateHappyPic,Thalamus,0.22735042836922806
3682,N&N,RateHappyPic,Uniformed Evoked Model,-0.28159814079507534
3683,N&N,RateNoisy,7Networks_LH_Vis_1,0.20392853922955348
3684,N&N,RateNoisy,7Networks_LH_Vis_2,0.5142122536221008
3685,N&N,RateNoisy,7Networks_LH_Vis_3,0.3562406231152078
3686,N&N,RateNoisy,7Networks_LH_Vis_4,0.4598612300316554
3687,N&N,RateNoisy,7Networks_LH_Vis_5,0.5005883387354356
3688,N&N,RateNoisy,7Networks_LH_Vis_6,0.2541447271241385
3689,N&N,RateNoisy,7Networks_LH_Vis_7,0.12530153073570757
3690,N&N,RateNoisy,Caudate,-0.031537597733094024
3691,N&N,RateNoisy,Hippocampus,0.09612126517124038
3692,N&N,RateNoisy,Null Model,0.0936335608416599
3693,N&N,RateNoisy,Pallidus,-0.04048620604542216
3694,N&N,RateNoisy,Putamen,-0.05995897251636584
3695,N&N,RateNoisy,Thalamus,0.20648721480476953
3696,N&N,RateNoisy,Uniformed Evoked Model,0.14729825096796903
3697,N&N,RatePainfulMov,7Networks_LH_Vis_1,0.15566237511666348
3698,N&N,RatePainfulMov,7Networks_LH_Vis_2,0.4487960334457441
3699,N&N,RatePainfulMov,7Networks_LH_Vis_3,0.22693259526770584
3700,N&N,RatePainfulMov,7Networks_LH_Vis_4,0.39401247712955273
3701,N&N,RatePainfulMov,7Networks_LH_Vis_5,0.2732536638660778
3702,N&N,RatePainfulMov,7Networks_LH_Vis_6,-0.025523796259882135
3703,N&N,RatePainfulMov,7Networks_LH_Vis_7,0.4567445532485137
3704,N&N,RatePainfulMov,Caudate,0.10255425932541722
3705,N&N,RatePainfulMov,Hippocampus,0.01886060548032162
3706,N&N,RatePainfulMov,Null Model,0.0062095486187909305
3707,N&N,RatePainfulMov,Pallidus,0.013875057108030253
3708,N&N,RatePainfulMov,Putamen,-0.0048081458243409815
3709,N&N,RatePainfulMov,Thalamus,0.18392422091507143
3710,N&N,RatePainfulMov,Uniformed Evoked Model,-0.14800753052838947
3711,N&N,RatePainfulPic,7Networks_LH_Vis_1,0.32351552091097874
3712,N&N,RatePainfulPic,7Networks_LH_Vis_2,0.4888737102921499
3713,N&N,RatePainfulPic,7Networks_LH_Vis_3,0.413306008069027
3714,N&N,RatePainfulPic,7Networks_LH_Vis_4,0.4510806947380392
3715,N&N,RatePainfulPic,7Networks_LH_Vis_5,0.4457712441033512
3716,N&N,RatePainfulPic,7Networks_LH_Vis_6,0.23302942882168845
3717,N&N,RatePainfulPic,7Networks_LH_Vis_7,0.4479285527713945
3718,N&N,RatePainfulPic,Caudate,0.12538726958660562
3719,N&N,RatePainfulPic,Hippocampus,0.22065490964809883
3720,N&N,RatePainfulPic,Null Model,0.007468899372867539
3721,N&N,RatePainfulPic,Pallidus,0.051721833478611874
3722,N&N,RatePainfulPic,Putamen,0.17787920375036356
3723,N&N,RatePainfulPic,Thalamus,0.21023299065491505
3724,N&N,RatePainfulPic,Uniformed Evoked Model,-0.07678546042140776
3725,N&N,RatePoem,7Networks_LH_Vis_1,0.2944683989672907
3726,N&N,RatePoem,7Networks_LH_Vis_2,0.3735484077138674
3727,N&N,RatePoem,7Networks_LH_Vis_3,0.31996810435394274
3728,N&N,RatePoem,7Networks_LH_Vis_4,0.3405660731548798
3729,N&N,RatePoem,7Networks_LH_Vis_5,0.3442585287262066
3730,N&N,RatePoem,7Networks_LH_Vis_6,0.01771979279275479
3731,N&N,RatePoem,7Networks_LH_Vis_7,0.26931088099281064
3732,N&N,RatePoem,Caudate,-0.0012920103006297365
3733,N&N,RatePoem,Hippocampus,0.08263611779146746
3734,N&N,RatePoem,Null Model,0.03840717732045933
3735,N&N,RatePoem,Pallidus,0.12550063226497568
3736,N&N,RatePoem,Putamen,0.0834815497149894
3737,N&N,RatePoem,Thalamus,0.18262359232047395
3738,N&N,RatePoem,Uniformed Evoked Model,-0.026107723930850774
3739,N&N,RateSexyMovF,7Networks_LH_Vis_1,0.3601242385646675
3740,N&N,RateSexyMovF,7Networks_LH_Vis_2,0.517985280716439
3741,N&N,RateSexyMovF,7Networks_LH_Vis_3,0.2521290877821936
3742,N&N,RateSexyMovF,7Networks_LH_Vis_4,0.5722474506366771
3743,N&N,RateSexyMovF,7Networks_LH_Vis_5,0.25858300808778334
3744,N&N,RateSexyMovF,7Networks_LH_Vis_6,0.013489265684112012
3745,N&N,RateSexyMovF,7Networks_LH_Vis_7,0.3456475732667618
3746,N&N,RateSexyMovF,Caudate,-0.02562189386402194
3747,N&N,RateSexyMovF,Hippocampus,0.041189443737523396
3748,N&N,RateSexyMovF,Null Model,0.05743931111467951
3749,N&N,RateSexyMovF,Pallidus,-0.0761273893513711
3750,N&N,RateSexyMovF,Putamen,0.03791712377328514
3751,N&N,RateSexyMovF,Thalamus,0.23973529718625586
3752,N&N,RateSexyMovF,Uniformed Evoked Model,-0.12216166440646888
3753,N&N,RateSexyMovM,7Networks_LH_Vis_1,0.05893297722231052
3754,N&N,RateSexyMovM,7Networks_LH_Vis_2,0.038542214038410634
3755,N&N,RateSexyMovM,7Networks_LH_Vis_3,0.04446675652372942
3756,N&N,RateSexyMovM,7Networks_LH_Vis_4,-0.005874099404438037
3757,N&N,RateSexyMovM,7Networks_LH_Vis_5,0.045074155170633214
3758,N&N,RateSexyMovM,7Networks_LH_Vis_6,-0.004942724680929931
3759,N&N,RateSexyMovM,7Networks_LH_Vis_7,0.015218376408494107
3760,N&N,RateSexyMovM,Caudate,0.0569914021395235
3761,N&N,RateSexyMovM,Hippocampus,0.0361082415233983
3762,N&N,RateSexyMovM,Null Model,0.06663568823025214
3763,N&N,RateSexyMovM,Pallidus,0.026644590713173138
3764,N&N,RateSexyMovM,Putamen,0.029835418982690574
3765,N&N,RateSexyMovM,Thalamus,0.24873927779285934
3766,N&N,RateSexyMovM,Uniformed Evoked Model,0.03590790548641665
3767,N&N,RateSexyPicF,7Networks_LH_Vis_1,0.030978857972964357
3768,N&N,RateSexyPicF,7Networks_LH_Vis_2,0.10985211410366724
3769,N&N,RateSexyPicF,7Networks_LH_Vis_3,0.05293103784492659
3770,N&N,RateSexyPicF,7Networks_LH_Vis_4,0.09877416912199473
3771,N&N,RateSexyPicF,7Networks_LH_Vis_5,0.16487408607356313
3772,N&N,RateSexyPicF,7Networks_LH_Vis_6,0.0932760930518828
3773,N&N,RateSexyPicF,7Networks_LH_Vis_7,0.1091544284093513
3774,N&N,RateSexyPicF,Caudate,0.1745717099995466
3775,N&N,RateSexyPicF,Hippocampus,0.0890285384898211
3776,N&N,RateSexyPicF,Null Model,0.04900425341780689
3777,N&N,RateSexyPicF,Pallidus,0.061719745885017246
3778,N&N,RateSexyPicF,Putamen,0.16813964141482585
3779,N&N,RateSexyPicF,Thalamus,0.21668409489853357
3780,N&N,RateSexyPicF,Uniformed Evoked Model,-0.1403264676351523
3781,N&N,RateSexyPicM,7Networks_LH_Vis_1,0.08446428698550679
3782,N&N,RateSexyPicM,7Networks_LH_Vis_2,0.16922906281398542
3783,N&N,RateSexyPicM,7Networks_LH_Vis_3,0.22292850315506743
3784,N&N,RateSexyPicM,7Networks_LH_Vis_4,0.19260372343446075
3785,N&N,RateSexyPicM,7Networks_LH_Vis_5,0.09398753253580462
3786,N&N,RateSexyPicM,7Networks_LH_Vis_6,0.12204170068324875
3787,N&N,RateSexyPicM,7Networks_LH_Vis_7,0.15239388538830642
3788,N&N,RateSexyPicM,Caudate,0.06455290291738054
3789,N&N,RateSexyPicM,Hippocampus,0.0398406705175163
3790,N&N,RateSexyPicM,Null Model,0.1378377621423911
3791,N&N,RateSexyPicM,Pallidus,0.06387787268618553
3792,N&N,RateSexyPicM,Putamen,0.1115858001021184
3793,N&N,RateSexyPicM,Thalamus,0.29538601400907266
3794,N&N,RateSexyPicM,Uniformed Evoked Model,0.14968575418429259
3795,N&N,RateSleepy,7Networks_LH_Vis_1,0.3315671726739844
3796,N&N,RateSleepy,7Networks_LH_Vis_2,0.48136050202168096
3797,N&N,RateSleepy,7Networks_LH_Vis_3,0.4542578403414193
3798,N&N,RateSleepy,7Networks_LH_Vis_4,0.4472902553027256
3799,N&N,RateSleepy,7Networks_LH_Vis_5,0.3838947704135913
3800,N&N,RateSleepy,7Networks_LH_Vis_6,0.10078890650839516
3801,N&N,RateSleepy,7Networks_LH_Vis_7,0.43790931427955626
3802,N&N,RateSleepy,Caudate,0.08901956619963076
3803,N&N,RateSleepy,Hippocampus,0.13600864669696197
3804,N&N,RateSleepy,Null Model,0.011245899870132322
3805,N&N,RateSleepy,Pallidus,0.08134193914351072
3806,N&N,RateSleepy,Putamen,0.04497712153445344
3807,N&N,RateSleepy,Thalamus,0.26442033084045125
3808,N&N,RateSleepy,Uniformed Evoked Model,0.02861702018896845
3809,N&N,RateTired,7Networks_LH_Vis_1,0.39601887380570705
3810,N&N,RateTired,7Networks_LH_Vis_2,0.5993299541282718
3811,N&N,RateTired,7Networks_LH_Vis_3,0.5570820213624207
3812,N&N,RateTired,7Networks_LH_Vis_4,0.5643572192605547
3813,N&N,RateTired,7Networks_LH_Vis_5,0.5929970003022308
3814,N&N,RateTired,7Networks_LH_Vis_6,0.3166921955905014
3815,N&N,RateTired,7Networks_LH_Vis_7,0.4170973515506627
3816,N&N,RateTired,Caudate,0.08514229876734636
3817,N&N,RateTired,Hippocampus,0.16594034500859228
3818,N&N,RateTired,Null Model,0.09889225020757053
3819,N&N,RateTired,Pallidus,0.0902359966698943
3820,N&N,RateTired,Putamen,0.2010744227915796
3821,N&N,RateTired,Thalamus,0.23108818519309185
3822,N&N,RateTired,Uniformed Evoked Model,-0.03976958662360352
3823,N&N,RecallFace,7Networks_LH_Vis_1,0.37992326474382826
3824,N&N,RecallFace,7Networks_LH_Vis_2,0.42843589964310147
3825,N&N,RecallFace,7Networks_LH_Vis_3,0.4093106630801282
3826,N&N,RecallFace,7Networks_LH_Vis_4,0.193576605660435
3827,N&N,RecallFace,7Networks_LH_Vis_5,0.2637806915395807
3828,N&N,RecallFace,7Networks_LH_Vis_6,0.1266866233621776
3829,N&N,RecallFace,7Networks_LH_Vis_7,0.44399681587984974
3830,N&N,RecallFace,Caudate,0.24307082571051428
3831,N&N,RecallFace,Hippocampus,0.07389531032547378
3832,N&N,RecallFace,Null Model,-0.006503340138436213
3833,N&N,RecallFace,Pallidus,0.13794344989160842
3834,N&N,RecallFace,Putamen,0.1203279287209863
3835,N&N,RecallFace,Thalamus,0.3375401579318926
3836,N&N,RecallFace,Uniformed Evoked Model,0.019684641821294143
3837,N&N,RecallKnowledge,7Networks_LH_Vis_1,0.2683774687205914
3838,N&N,RecallKnowledge,7Networks_LH_Vis_2,0.24171437355380812
3839,N&N,RecallKnowledge,7Networks_LH_Vis_3,0.22660933936196034
3840,N&N,RecallKnowledge,7Networks_LH_Vis_4,0.41061200034555706
3841,N&N,RecallKnowledge,7Networks_LH_Vis_5,0.33003617242968614
3842,N&N,RecallKnowledge,7Networks_LH_Vis_6,0.10763103332278538
3843,N&N,RecallKnowledge,7Networks_LH_Vis_7,0.23025314610574912
3844,N&N,RecallKnowledge,Caudate,0.08970326197024618
3845,N&N,RecallKnowledge,Hippocampus,0.14974149103594328
3846,N&N,RecallKnowledge,Null Model,0.024743180700337524
3847,N&N,RecallKnowledge,Pallidus,-0.010219817390345562
3848,N&N,RecallKnowledge,Putamen,-0.01693122927787792
3849,N&N,RecallKnowledge,Thalamus,0.26655160531237
3850,N&N,RecallKnowledge,Uniformed Evoked Model,-0.11053788997796288
3851,N&N,RecallPast,7Networks_LH_Vis_1,0.06131817524442914
3852,N&N,RecallPast,7Networks_LH_Vis_2,0.12945085267144654
3853,N&N,RecallPast,7Networks_LH_Vis_3,0.0638654412070362
3854,N&N,RecallPast,7Networks_LH_Vis_4,0.08891786372977321
3855,N&N,RecallPast,7Networks_LH_Vis_5,0.14908599921359197
3856,N&N,RecallPast,7Networks_LH_Vis_6,0.06778783934724834
3857,N&N,RecallPast,7Networks_LH_Vis_7,0.03612441816638683
3858,N&N,RecallPast,Caudate,-0.010285784652706612
3859,N&N,RecallPast,Hippocampus,-0.01431800714647731
3860,N&N,RecallPast,Null Model,0.16710110831745992
3861,N&N,RecallPast,Pallidus,-0.08847734150565427
3862,N&N,RecallPast,Putamen,0.022171700793523628
3863,N&N,RecallPast,Thalamus,0.2664408659829985
3864,N&N,RecallPast,Uniformed Evoked Model,0.11940433995378268
3865,N&N,RecallTaskEasy,7Networks_LH_Vis_1,0.4077522232737518
3866,N&N,RecallTaskEasy,7Networks_LH_Vis_2,0.5493533484739304
3867,N&N,RecallTaskEasy,7Networks_LH_Vis_3,0.3508429443155781
3868,N&N,RecallTaskEasy,7Networks_LH_Vis_4,0.5742314770925849
3869,N&N,RecallTaskEasy,7Networks_LH_Vis_5,0.4923589403382425
3870,N&N,RecallTaskEasy,7Networks_LH_Vis_6,0.19252854240172498
3871,N&N,RecallTaskEasy,7Networks_LH_Vis_7,0.3666836341007498
3872,N&N,RecallTaskEasy,Caudate,-0.030473925871568077
3873,N&N,RecallTaskEasy,Hippocampus,0.088867549489627
